,Date,Open,High,Low,Close,Volume,Year,M_num,M_nm,D_num,D_nm,Wk,P_intra,P_day,P_Vol,Ex_trd,PEx_trd
9214,1986-09-05,253.8300018310547,254.1300048828125,250.3300018310547,250.47000122070312,180600000,1986,9,September,4,Friday,36,1.5179974529470894,-1.3237208313097388,-4.646251319957761,,
9215,1986-09-08,250.47000122070312,250.47000122070312,247.02000427246094,248.13999938964844,153300000,1986,9,September,0,Monday,37,1.3966467851068736,-0.9302518543933701,-15.11627906976744,,
9216,1986-09-09,248.13999938964844,250.2100067138672,246.94000244140625,247.6699981689453,137500000,1986,9,September,1,Tuesday,37,1.3242100267804289,-0.18940969688852666,-10.306588388780169,,
9217,1986-09-10,247.6699981689453,247.75999450683594,246.11000061035156,247.05999755859375,140300000,1986,9,September,2,Wednesday,37,0.6704294390282387,-0.24629572207428102,2.0363636363636366,,
9218,1986-09-11,247.05999755859375,247.05999755859375,234.6699981689453,235.17999267578125,237600000,1986,9,September,3,Thursday,37,5.279754330047994,-4.808550554605664,69.35138987883107,,
9219,1986-09-12,235.17999267578125,235.4499969482422,228.74000549316406,230.6699981689453,240500000,1986,9,September,4,Friday,37,2.933457765995662,-1.917677798831046,1.2205387205387206,,
9220,1986-09-15,230.6699981689453,232.82000732421875,229.44000244140625,231.94000244140625,155600000,1986,9,September,0,Monday,38,1.4731541347833084,0.5505719350336892,-35.301455301455306,,
9221,1986-09-16,231.92999267578125,231.94000244140625,228.32000732421875,231.72000122070312,131200000,1986,9,September,1,Tuesday,38,1.5854918540042957,-0.09054087945049674,-15.681233933161954,-0.010009765625,-0.00431567022490168
9222,1986-09-17,231.72999572753906,233.80999755859375,231.3800048828125,231.67999267578125,141000000,1986,9,September,2,Wednesday,38,1.0502172290176817,-0.02157815245316991,7.4695121951219505,0.0099945068359375,0.004313182627000839
9223,1986-09-18,231.6699981689453,232.8699951171875,230.57000732421875,232.30999755859375,132200000,1986,9,September,3,Thursday,38,0.997522539752794,0.276254756639536,-6.24113475177305,-0.0099945068359375,-0.0043139274654260115
9224,1986-09-19,232.3000030517578,232.30999755859375,230.69000244140625,232.2100067138672,153900000,1986,9,September,4,Friday,38,0.7022389787346628,-0.03874142776940614,16.414523449319212,-0.0099945068359375,-0.0043022284623874885
9225,1986-09-22,232.1999969482422,234.92999267578125,232.1999969482422,234.92999267578125,126100000,1986,9,September,0,Monday,39,1.1757087697755586,1.1757087697755586,-18.06367771280052,-0.010009765625,-0.0043106521405574865
9226,1986-09-23,234.9600067138672,235.8800048828125,234.5,235.6699981689453,132600000,1986,9,September,1,Tuesday,39,0.5884882229477612,0.3021754489234196,5.154639175257731,0.0300140380859375,0.012775737037270859
9227,1986-09-24,235.66000366210938,237.05999755859375,235.52999877929688,236.27999877929688,134600000,1986,9,September,2,Wednesday,39,0.649598262313311,0.2630888175986165,1.5082956259426847,-0.0099945068359375,-0.004240890615517684
9228,1986-09-25,231.8300018310547,236.27999877929688,230.6699981689453,231.8300018310547,134300000,1986,9,September,3,Thursday,39,2.432046063590261,0.0,-0.22288261515601782,-4.4499969482421875,-1.8833574450788857
9229,1986-09-26,231.8300018310547,233.67999267578125,230.63999938964844,232.22999572753906,115300000,1986,9,September,4,Friday,39,1.318068545862671,0.17253758932196755,-14.147431124348472,,
9230,1986-09-29,232.22999572753906,232.22999572753906,228.0800018310547,229.91000366210938,115600000,1986,9,September,0,Monday,40,1.8195343139107798,-0.9990062042422759,0.26019080659150046,,
9231,1986-09-30,229.91000366210938,233.00999450683594,229.91000366210938,231.32000732421875,124900000,1986,9,September,1,Tuesday,40,1.3483497000341533,0.6132850418208021,8.044982698961938,,
9232,1986-10-01,231.32000732421875,234.6199951171875,231.32000732421875,233.60000610351562,143600000,1986,10,October,2,Wednesday,40,1.4265898705179783,0.9856470288370787,14.971977582065652,,
9233,1986-10-02,233.60000610351562,234.3300018310547,232.77000427246094,233.9199981689453,128100000,1986,10,October,3,Thursday,40,0.6701883962539041,0.13698290114251488,-10.793871866295264,,
9234,1986-10-03,233.9199981689453,236.16000366210938,232.7899932861328,233.7100067138672,128100000,1986,10,October,4,Friday,40,1.4476611852616572,-0.0897706295835646,0.0,,
9235,1986-10-06,233.7100067138672,235.33999633789062,233.1699981689453,234.77999877929688,88250000,1986,10,October,0,Monday,41,0.9306506780400717,0.4578289481372898,-31.10850897736144,,
9236,1986-10-07,234.74000549316406,235.17999267578125,233.4600067138672,234.41000366210938,125100000,1986,10,October,1,Tuesday,41,0.7367368767457068,-0.14058184516158137,41.756373937677054,-0.0399932861328125,-0.01703436678624736
9237,1986-10-08,234.41000366210938,236.83999633789062,233.67999267578125,236.67999267578125,141700000,1986,10,October,2,Wednesday,41,1.3522782271282054,0.9683840186888756,13.269384492406076,,
9238,1986-10-09,236.6699981689453,238.1999969482422,235.72000122070312,235.85000610351562,153400000,1986,10,October,3,Thursday,41,1.05209388880711,-0.3464706434164678,8.256880733944955,-0.0099945068359375,-0.004222793284275866
9239,1986-10-10,235.83999633789062,236.27000427246094,235.30999755859375,235.47999572753906,105100000,1986,10,October,4,Friday,41,0.40797531929264474,-0.15264612277036568,-31.486310299869626,-0.010009765625,-0.004244123538672571
9240,1986-10-13,235.52000427246094,235.91000366210938,235.02000427246094,235.91000366210938,54990000,1986,10,October,0,Monday,42,0.37869090863288923,0.16559077045415954,-47.67840152235966,0.040008544921875,0.016990209634692995
9241,1986-10-14,235.89999389648438,236.3699951171875,234.3699951171875,235.3699951171875,116800000,1986,10,October,1,Tuesday,42,0.8533515559446844,-0.22467095930890296,112.40225495544645,-0.010009765625,-0.004243044156506753
9242,1986-10-15,235.36000061035156,239.02999877929688,235.27000427246094,238.8000030517578,144300000,1986,10,October,2,Wednesday,42,1.5981614479343365,1.4615917881056262,23.544520547945204,-0.0099945068359375,-0.004246296062912085
9243,1986-10-16,238.8300018310547,240.17999267578125,238.8000030517578,239.52999877929688,156900000,1986,10,October,3,Thursday,42,0.5778850948022546,0.2930942272224896,8.731808731808732,0.029998779296875,0.012562302727597967
9244,1986-10-17,239.5,239.52999877929688,237.7100067138672,238.83999633789062,124100000,1986,10,October,4,Friday,42,0.7656354440393507,-0.2755756417993215,-20.905035054174633,-0.029998779296875,-0.012524017638607303
9245,1986-10-20,238.83999633789062,238.83999633789062,234.77999877929688,235.97000122070312,109000000,1986,10,October,0,Monday,43,1.729277442585865,-1.2016392401577807,-12.167606768734892,,
9246,1986-10-21,236.02999877929688,236.49000549316406,234.9499969482422,235.8800048828125,110000000,1986,10,October,1,Tuesday,43,0.6554622536390702,-0.06354865790794198,0.9174311926605505,0.05999755859375,0.025425926297145792
9247,1986-10-22,235.88999938964844,236.63999938964844,235.82000732421875,236.25999450683594,114000000,1986,10,October,2,Wednesday,43,0.34771946398183073,0.15685070081175154,3.6363636363636362,0.0099945068359375,0.004237114901240938
9248,1986-10-23,236.27999877929688,239.75999450683594,236.25999450683594,239.27999877929688,150900000,1986,10,October,3,Thursday,43,1.4814188103685626,1.2696800471893617,32.36842105263158,0.0200042724609375,0.008467058717534464
9249,1986-10-24,239.3000030517578,239.64999389648438,238.25,238.25999450683594,137500000,1986,10,October,4,Friday,43,0.5876154864572403,-0.43460448460459616,-8.88005301524188,0.0200042724609375,0.008360194150363863
9250,1986-10-27,238.22000122070312,238.77000427246094,236.72000122070312,238.77000427246094,133200000,1986,10,October,0,Monday,44,0.8660033124309239,0.23088029927774723,-3.127272727272727,-0.0399932861328125,-0.016785564952099017
9251,1986-10-28,238.80999755859375,240.5800018310547,238.77000427246094,239.25999450683594,145900000,1986,10,October,1,Tuesday,44,0.7580506454773767,0.18843304419521947,9.534534534534535,0.0399932861328125,0.016749711193695872
9252,1986-10-29,239.22999572753906,241.0,238.97999572753906,240.94000244140625,164400000,1986,10,October,2,Wednesday,44,0.8452608203926588,0.7147961143696745,12.679917751884853,-0.029998779296875,-0.012538150959465102
9253,1986-10-30,240.97000122070312,244.0800018310547,240.94000244140625,243.7100067138672,194200000,1986,10,October,3,Thursday,44,1.3032287531465632,1.1370732785341633,18.126520681265205,0.029998779296875,0.0124507259039189
9254,1986-10-31,243.6999969482422,244.50999450683594,242.9499969482422,243.97999572753906,147200000,1986,10,October,4,Friday,44,0.6421064326772107,0.1148948636861666,-24.20185375901133,-0.010009765625,-0.004107244409029201
9255,1986-11-03,243.97000122070312,245.8000030517578,243.92999267578125,245.8000030517578,138200000,1986,11,November,0,Monday,45,0.7666176493769999,0.7500929712252651,-6.114130434782608,-0.0099945068359375,-0.00409644520491701
9256,1986-11-04,245.8000030517578,246.42999267578125,244.4199981689453,246.1999969482422,163200000,1986,11,November,1,Tuesday,45,0.8223527215013771,0.1627314448812878,18.08972503617945,,
9257,1986-11-05,246.08999633789062,247.0500030517578,245.2100067138672,246.5800018310547,183200000,1986,11,November,2,Wednesday,45,0.7503757136786413,0.1991163803713772,12.254901960784313,-0.1100006103515625,-0.04467937112716031
9258,1986-11-06,246.5399932861328,246.89999389648438,244.3000030517578,245.8699951171875,165300000,1986,11,November,3,Thursday,45,1.0642614867981495,-0.271760439357081,-9.770742358078603,-0.040008544921875,-0.016225381062851568
9259,1986-11-07,245.85000610351562,246.1300048828125,244.9199981689453,245.77000427246094,142300000,1986,11,November,4,Friday,45,0.49404161477762515,-0.03254091074579944,-13.914095583787054,-0.019989013671875,-0.008129911769977365
9260,1986-11-10,245.75,246.22000122070312,244.67999267578125,246.1300048828125,120200000,1986,11,November,0,Monday,46,0.6293970046674384,0.15463067459308238,-15.530569219957835,-0.0200042724609375,-0.008139427966466052
9261,1986-11-11,246.14999389648438,247.10000610351562,246.1199951171875,247.0800018310547,118500000,1986,11,November,1,Tuesday,46,0.3981842214247984,0.37782163625054443,-1.4143094841930115,0.019989013671875,0.008121323396305207
9262,1986-11-12,247.05999755859375,247.6699981689453,245.67999267578125,246.63999938964844,162200000,1986,11,November,2,Wednesday,46,0.8099990037814073,-0.16999845102228822,36.87763713080169,-0.0200042724609375,-0.008096273398369073
9263,1986-11-13,246.6300048828125,246.66000366210938,242.97999572753906,243.02000427246094,164000000,1986,11,November,3,Thursday,46,1.5145312368417434,-1.4637313136602632,1.1097410604192355,-0.0099945068359375,-0.004052265188400326
9264,1986-11-14,243.00999450683594,244.50999450683594,241.9600067138672,244.5,172100000,1986,11,November,4,Friday,46,1.0538881311837083,0.6131457663656497,4.939024390243903,-0.010009765625,-0.004118906036137499
9265,1986-11-17,244.5,244.8000030517578,242.2899932861328,243.2100067138672,133300000,1986,11,November,0,Monday,47,1.0359527158271038,-0.5276046160052403,-22.545031958163857,,
9266,1986-11-18,243.1999969482422,243.22999572753906,236.64999389648438,236.77999877929688,185300000,1986,11,November,1,Tuesday,47,2.780478343867153,-2.63980191180332,39.00975243810953,-0.010009765625,-0.004115688231848262
9267,1986-11-19,236.77000427246094,237.94000244140625,235.50999450683594,237.66000366210938,183300000,1986,11,November,2,Wednesday,47,1.0318067136211406,0.37589195150931315,-1.0793308148947653,-0.0099945068359375,-0.004221009750596967
9268,1986-11-20,237.66000366210938,242.0500030517578,237.66000366210938,242.0500030517578,158100000,1986,11,November,3,Thursday,47,1.8471763536155934,1.8471763536155934,-13.747954173486088,,
9269,1986-11-21,242.02999877929688,246.3800048828125,241.97000122070312,245.86000061035156,200700000,1986,11,November,4,Friday,47,1.8225414885570748,1.5824492213245027,26.944971537001898,-0.0200042724609375,-0.00826452063983654
9270,1986-11-24,245.86000061035156,248.0,245.2100067138672,247.4499969482422,150800000,1986,11,November,0,Monday,48,1.137797483684434,0.6467080183614384,-24.862979571499753,,
9271,1986-11-25,247.44000244140625,248.17999267578125,246.3000030517578,248.1699981689453,154600000,1986,11,November,1,Tuesday,48,0.7632925703327637,0.2950192856193191,2.519893899204244,-0.0099945068359375,-0.004039000589694086
9272,1986-11-26,248.13999938964844,248.89999389648438,247.72999572753906,248.77000427246094,152000000,1986,11,November,2,Wednesday,48,0.472287647488644,0.2538909020561486,-1.6817593790426906,-0.029998779296875,-0.012087995937547977
9273,1986-11-28,248.82000732421875,249.22000122070312,248.07000732421875,249.22000122070312,93530000,1986,11,November,4,Friday,48,0.46357635446891154,0.16075632373210763,-38.4671052631579,0.0500030517578125,0.0201001129151598
9274,1986-12-01,249.22000122070312,249.22000122070312,245.72000122070312,249.0500030517578,133800000,1986,12,December,0,Monday,49,1.4243854723313047,-0.06821208896262154,43.05570405217578,,
9275,1986-12-02,249.05999755859375,254.0,249.0500030517578,254.0,230400000,1986,12,December,1,Tuesday,49,1.9875514505468503,1.9834588010240652,72.19730941704036,0.0099945068359375,0.004013052284067
9276,1986-12-03,254.0,254.8699951171875,253.24000549316406,253.85000610351562,200100000,1986,12,December,2,Wednesday,49,0.6436540786078278,-0.05905271515132873,-13.151041666666666,,
9277,1986-12-04,253.85000610351562,254.4199981689453,252.8800048828125,253.0399932861328,156900000,1986,12,December,3,Thursday,49,0.6089818318559678,-0.31909111597677225,-21.58920539730135,,
9278,1986-12-05,253.0500030517578,253.88999938964844,250.7100067138672,251.1699981689453,139800000,1986,12,December,4,Friday,49,1.2683947950312744,-0.7429380992451406,-10.89866156787763,0.010009765625,0.003955803782242891
9279,1986-12-08,251.16000366210938,252.36000061035156,248.82000732421875,251.16000366210938,159000000,1986,12,December,0,Monday,50,1.4227124756571974,0.0,13.733905579399142,-0.0099945068359375,-0.003979180200182533
9280,1986-12-09,251.16000366210938,251.27000427246094,249.25,249.27999877929688,128700000,1986,12,December,1,Tuesday,50,0.8104330080084001,-0.7485287686735776,-19.056603773584907,,
9281,1986-12-10,249.27999877929688,251.52999877929688,248.94000244140625,250.9600067138672,139700000,1986,12,December,2,Wednesday,50,1.0404098628143301,0.6739441362312137,8.547008547008547,,
9282,1986-12-11,250.97000122070312,250.97999572753906,247.14999389648438,248.1699981689453,136000000,1986,12,December,3,Thursday,50,1.549666973756364,-1.1156724063189882,-2.6485325697924123,0.0099945068359375,0.003982509789829886
9283,1986-12-12,248.1699981689453,248.30999755859375,247.02000427246094,247.35000610351562,126600000,1986,12,December,4,Friday,50,0.5222221940818853,-0.3304154698310736,-6.911764705882353,,
9284,1986-12-15,247.30999755859375,248.22999572753906,244.9199981689453,248.2100067138672,148200000,1986,12,December,0,Monday,51,1.3514607150660356,0.36391943882503314,17.061611374407583,-0.040008544921875,-0.01617487120866756
9285,1986-12-16,248.2100067138672,250.0399932861328,247.39999389648438,250.0399932861328,157000000,1986,12,December,1,Tuesday,51,1.0670975969195255,0.7372734872753162,5.937921727395412,,
9286,1986-12-17,250.00999450683594,250.0399932861328,247.19000244140625,247.55999755859375,148800000,1986,12,December,2,Wednesday,51,1.1529555469793413,-0.9799596024450926,-5.222929936305733,-0.029998779296875,-0.011997592426162782
9287,1986-12-18,247.55999755859375,247.80999755859375,246.4499969482422,246.77999877929688,155400000,1986,12,December,3,Thursday,51,0.5518363267162795,-0.3150746433143994,4.435483870967742,,
9288,1986-12-19,246.7899932861328,249.9600067138672,245.88999938964844,249.72999572753906,244700000,1986,12,December,4,Friday,51,1.6552146627847324,1.1912972654436427,57.46460746460747,0.0099945068359375,0.004049966320356417
9289,1986-12-22,249.72999572753906,249.72999572753906,247.4499969482422,248.75,157600000,1986,12,December,0,Monday,52,0.9213977803256026,-0.39242211360475077,-35.594605639558644,,
9290,1986-12-23,248.75,248.75,245.85000610351562,246.33999633789062,188700000,1986,12,December,1,Tuesday,52,1.179578533450728,-0.9688456933103015,19.733502538071065,,
9291,1986-12-24,246.33999633789062,247.22000122070312,246.02000427246094,246.75,95410000,1986,12,December,2,Wednesday,52,0.4877639734178775,0.16643812137879396,-49.43826179120297,,
9292,1986-12-26,246.75,247.08999633789062,246.72999572753906,246.9199981689453,48860000,1986,12,December,4,Friday,52,0.14590873285999115,0.06889490129495947,-48.789435069699195,,
9293,1986-12-29,246.89999389648438,246.9199981689453,244.30999755859375,244.6699981689453,99800000,1986,12,December,0,Monday,1,1.0683151063949385,-0.9031979678679188,104.25706099058533,-0.0200042724609375,-0.008101519767244759
